id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description,listers
137892230,https://www.realestate.com.au/property-house-vic-glen+waverley-137892230,Glen Waverley,Vic,3150,11 Ralton Avenue,"11 Ralton Avenue, Glen Waverley, Vic 3150",house,1900000.0,3.0,1.0,1.0,,,740.0,m²,XFNGLF,First National Waverley City - Glen Waverley,0395603988,,,"Perched high on a rectangular block within the zones of 2 prestigious schools - Glen Waverley Secondary College (STSA) & Mount View Primary School (STSA), this ideal traditional floor plan concept features a warm and welcoming interior that is awash with natural light and includes 3 well-proportioned bedrooms and a separate study.<br/><br/><br/>Conveniently located in a peaceful section of City of Monash. Experience everything that this suburban community offers. Leave your car keys at home and easily walk to Central Park and Kingsway eateries. All the conveniences you could possibly need are just minutes away. Easy access to the Monash Freeway and Eastlink, along with many public transportation options nearby. This unique home won't last long. Want to know more? Call today!<br/><br/><br/>THE NEIGHBOURHOOD:<br/><br/>-	Schools: Glen Waverley Secondary College (STSA), Mount View Primary School (STSA), Glen Waverley South Primary School, Glen Waverley Primary School, St Leonards Primary School, Caulfield Grammar, Wesley College<br/>-	Institutions: Monash University, Deakin University, Holmesglen Institute Glen Waverley<br/>-	Parks: Hinkler Park, Jells Park, Central Reserve, Coochin Reserve<br/>-	Shopping Centres: The Glen Shopping Centre, Burwood One Shopping Centre, Chadstone Shopping Centre<br/>-	Other Community Facilities: Glen Waverley Library, Monash Aquatic & Recreation Centre, Glen Waverley Golf Course<br/>-	Public Transportation: 623, 736, 742, 753, 754, 850, 885, 902 bus routes, Glen Waverley train station<br/>-	Accessibility: Monash Freeway, Eastlink","[{'id': '1478162', 'name': 'Jessica Chea', 'agent_id': None, 'job_title': 'Licensed Agent', 'url': 'https://www.realestate.com.au/agent/jessica-chea-1478162?cid={cid}', 'phone': '0409083388', 'email': None}, {'id': '2418670', 'name': 'Kathlien Perez', 'agent_id': None, 'job_title': 'Sales Consultant', 'url': 'https://www.realestate.com.au/agent/kathlien-perez-2418670?cid={cid}', 'phone': '0431638783', 'email': None}]"
138273978,https://www.realestate.com.au/property-house-vic-corio-138273978,Corio,Vic,3214,52 Colorado Drive,"52 Colorado Drive, Corio, Vic 3214",house,479000.0,3.0,1.0,1.0,,,524.0,m²,NOBNOR,Harcourts - North Geelong,0352787011,,,"A gentle stroll from schools, the Goldsworthy Reserve and Corio Village will take you to this neat and tidy family home. The easy-care three-bedroom, one-bathroom layout will suit a variety of house-hunters while the large lot and expansive backyard are sure to impress. At one end of the home, you will find the generous air-conditioned and heated lounge room which flows into the combined kitchen and dining area. There's ample space to gather with loved ones and enjoy a delicious meal while cooking will be a pleasure with sweeping benchtops and a tiled backsplash. All the bedrooms have built-in robes and easy access to the main bathroom with a separate water closet for convenience. A well-appointed laundry, with external access, completes the floorplan plus there's a rear alfresco, a garden shed and a detached one-car carport.<br/>The Geelong Ring Road and public transport links are all only moments away and you're less than 15 minutes (approx.) from the Geelong CBD.<br/><br/>Due Diligence checklist are available at www.consumer.vic.gov.au/duediligencechecklist","[{'id': '2552162', 'name': 'Nick De Stefano', 'agent_id': None, 'job_title': 'Sales Consultant', 'url': 'https://www.realestate.com.au/agent/nick-de-stefano-2552162?cid={cid}', 'phone': '0431230124', 'email': None}, {'id': '2898098', 'name': 'Eric Ly', 'agent_id': None, 'job_title': None, 'url': 'https://www.realestate.com.au/agent/eric-ly-2898098?cid={cid}', 'phone': '0435895281', 'email': None}]"
138273826,https://www.realestate.com.au/property-house-vic-clayton-138273826,Clayton,Vic,3168,4 Belmont Avenue,"4 Belmont Avenue, Clayton, Vic 3168",house,,3.0,1.0,2.0,,,-1.0,,CHTDSK,Ray White Clayton - CLAYTON,0382900270,2022-02-19T15:00:00+11:00,,"Attention all investors and developers! Awaiting you is an unbelievable opportunity to purchase one of Central Clayton's most exclusive locations. With 697sqm of prime land on offer, be ready to let your creative mind run wild with endless possibilities for a multi-unit development project (S.T.C.A). Located within close proximity to Chadstone/Oakleigh Shopping Centres, Monash Medical Centre, Monash University and a wide array of amenities including various transport options whichever design path you choose to take will definitely reap economic rewards whether you decide to sell or lease out your properties.<br/><br/>Land Dimension: 44.2m x 15.8m (697 m2 approx)<br/><br/>Currently leased on a month by month basis $549 Per Week, $2,380 Per Month, $28,560 Per Annum.<br/><br/>A great opportunity not to be missed today!<br/><br/>Features<br/>• Highlight Feature: Close to Schools, Close to Transport, Close to Shops<br/><br/>Don't waste another moment, call or text 0438 533 066 or email lee.botsios@raywhite.com or 0434 781 294 shanky.walia@raywhite.com to book your inspection or an online video tour can be arranged during COVID restrictions.<br/><br/>Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospect purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquiries and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist<br/>","[{'id': '2263702', 'name': 'Lee Botsios', 'agent_id': 'a8d34a0b-9a5b-44ed-acfc-af57866b638a', 'job_title': 'Director & Senior Sales Executive', 'url': 'https://www.realestate.com.au/agent/lee-botsios-2263702?cid={cid}', 'phone': '0438533066', 'email': None}, {'id': '2851142', 'name': 'Shanky Walia', 'agent_id': None, 'job_title': 'Sales Executive', 'url': 'https://www.realestate.com.au/agent/shanky-walia-2851142?cid={cid}', 'phone': '0434781294', 'email': None}]"
138273954,https://www.realestate.com.au/property-house-vic-alphington-138273954,Alphington,Vic,3078,19 Bennett Street,"19 Bennett Street, Alphington, Vic 3078",house,1800000.0,3.0,1.0,2.0,,,-1.0,,XNXNOS,Nelson Alexander - Northcote,0394861800,2022-02-17T18:30:00+11:00,,"INSPECTION BY PRIVATE APPOINTMENT <br/><br/>First time offered for sale in many decades, this clinker-brick classic occupies a substantial block of land (approx 605sqm) in a tightly-held Alphington neighbourhood providing a truly unique and exciting opportunity for those looking to rebuild or possibly redevelop (STCA). Retaining all the external allure of its Art Deco origins, the home's interior however has certainly seen better days hence the focus here being on renewing rather than reviving. The block itself boasts a wider-than-usual frontage (approx 15.5m) and its future potential is further enhanced by uniform dimensions all-round along with minimal gradient across the entire site. The open spaces of Darebin Parklands around the corner along with endless walking/cycling trails, it's also walking distance to Pitcher Park, bus stop (on Separation Street) and Alphington Station, as well as easy access to local schools, Fairfield's vibrant shopping village and popular eateries.<br/><br/>All Nelson Alexander inspections are conducted in accordance with the latest government guidelines. Please check in via the QR code with the Service Victoria app. We appreciate your assistance.","[{'id': '663176', 'name': 'Luke Sacco', 'agent_id': '6a5ecb32-da58-45d4-9604-ee5faab714bf', 'job_title': None, 'url': 'https://www.realestate.com.au/agent/luke-sacco-663176?cid={cid}', 'phone': '0407528040', 'email': None}]"
138273950,https://www.realestate.com.au/property-townhouse-vic-rosanna-138273950,Rosanna,Vic,3084,3/22 Silk Street,"3/22 Silk Street, Rosanna, Vic 3084",townhouse,920000.0,3.0,2.0,2.0,,,-1.0,,MISIVA,Miles Real Estate - Ivanhoe & Rosanna,0394973222,,,"Showcasing stunning features, shining finishes and superb, light-filled spaces, this 3BR, 2.5 bathroom freestanding, rear town residence offers downstairs main BR with WIR, and ensuite, powder room, brilliant gourmet kitchen, dining area, living room opening to a north-oriented entertainers' garden, double-glazing, heating/cooling, alarm and remote-control DLUG.<br/><br/>Important: In line with the Victorian Government directions, inspection and auction attendees are required to check-in via QR code.<br/><br/>Cocooned quietly and privately at the rear in a boutique group of only three, this first-class freestanding town residence is the perfect executive oasis with its stunning features, shining finishes and superb light-filled spaces. Quality is a priority with this spacious and secure three bedroom, 2.5 bathroom home showcasing the very best in modern design, high-end appointment and lifestyle functionality paired with an exceptional energy rating. Double-glazed windows and doors, split-system heating and cooling, alarm system, polished hardwood floorboards and wool-blend carpets highlight an emphasis on excellence that's tailor-made for low-maintenance living of a superior standard in a coveted Rosanna location. The impressive layout oriented north at the rear includes downstairs main bedroom with a walk-in robe and ensuite, two further upstairs bedrooms (built-in robes) complemented by an immaculate bathroom, a ground-floor powder room, laundry, brilliant stone-topped gourmet kitchen with stainless-steel appliances, dining area and living room opening to a sunny and secluded alfresco area amidst oversized landscaped courtyard garden. Also offers a remote-control double garage, garden shed and rainwater tank. A sought-after opportunity for discerning downsizers, growing families and smart investors close to excellent Macleod and Viewbank schools, village cafes and shops, train stations, Rosanna Parklands, golf courses, La Trobe University and Burgundy Street hospitals.<br/>Miles Real Estate. <br/><br/>For more information about our COVIDSafe operations visit:<br/>https://www.milesre.com.au/news/2021/9/covidsafe-settings-update","[{'id': '1363721', 'name': 'Elisse Farquhar', 'agent_id': None, 'job_title': 'Senior Sales Consultant/Auctioneer', 'url': 'https://www.realestate.com.au/agent/elisse-farquhar-1363721?cid={cid}', 'phone': '0419116130', 'email': None}, {'id': '2702126', 'name': 'Mark Britt', 'agent_id': None, 'job_title': 'Sales Consultant / Auctioneer', 'url': 'https://www.realestate.com.au/agent/mark-britt-2702126?cid={cid}', 'phone': '0401841190', 'email': None}]"
138046966,https://www.realestate.com.au/property-house-vic-coronet+bay-138046966,Coronet Bay,Vic,3984,18 Lorna Doone Drive,"18 Lorna Doone Drive, Coronet Bay, Vic 3984",house,,2.0,1.0,2.0,,,-1.0,,XTYYRH,Eview Group - Australia,0387813888,,,"Renovators Delight!<br/><br/>This is a unique home situated in the coastal town of Coronet Bay.<br/>Set on approx. 545m2 this 2 bedroom, 2 bathroom home is positioned in a quiet neighbourhood which will appeal to those who are looking to enjoy what Coronet Bay has to offer.<br/><br/>This is an opportunity to renovate and extend to make it your own Seaside beauty.<br/>With so much potential you could really create something amazing, with the prime location just 750 metres from Coronet Bay's sandy beaches, park and general store.<br/><br/>Well established gardens at the rear of the property and a beautiful palm tree offering shade on a hot summer's day.<br/>There is decking at the rear allowing indoor /outdoor living to add further appeal.<br/><br/><br/>* 2 Bedroom<br/>* 2 Bathroom<br/>* Gas stove top<br/>* Carport<br/>* Garage<br/>* Low maintenance gardens<br/>* Ceiling fans throughout<br/>* Spilt system heating and cooling <br/>* Decked outdoor area<br/>* Fully fenced<br/><br/>","[{'id': '1068179', 'name': 'Leanne Poulton', 'agent_id': '41d2398d-d99c-4e1d-867b-5b54188c32b5', 'job_title': 'Sales Consultant', 'url': 'https://www.realestate.com.au/agent/leanne-poulton-1068179?cid={cid}', 'phone': '0437441127', 'email': None}, {'id': '2822290', 'name': 'Fiona Treloar', 'agent_id': None, 'job_title': 'Real Estate Executive', 'url': 'https://www.realestate.com.au/agent/fiona-treloar-2822290?cid={cid}', 'phone': '0499889588', 'email': None}]"
138273934,https://www.realestate.com.au/property-house-vic-glenroy-138273934,Glenroy,Vic,3046,2 Daley Street,"2 Daley Street, Glenroy, Vic 3046",house,760.0,3.0,1.0,4.0,,,621.0,m²,XBPGLF,Barry Plant - Glenroy,0393043400,2022-02-12T11:00:00+11:00,,"Sitting on a substantial allotment of approximately 620m2 in a family oriented area, this potential-packed gem presents a wonderful opportunity for home buyers, investors and developers (STCA) alike.<br/>Set in an established locale, fast-growing in popularity for its proximity and easy access to Melbourne CBD, and for its rich infrastructure, the home's pristine interior offers a flexible floorplan with three bedrooms (and the potential to easily create a fourth), front separate lounge room, a practical kitchen with plenty of storage combined with meals, a neat central bathroom with bath and separate shower, sunroom or potential fourth bedroom, full size laundry and separate WC.  Gas ducted heating and evaporative cooling add to year-round comfort.<br/>Accessed via a wide driveway, a vast, north-facing backyard superbly showcases the block's impressive dimensions and includes paved and lawn areas. <br/>A large multi-car carport PLUS a lock up garage PLUS a second internal driveway PLUS workshops, sheds and an outdoor verandah with access to a second laundry provides plenty of storage, and offers a range of options to all families.<br/>Situated close to Glenroy College and Primary Schools, Penola College, Rupert Wallace Reserve and sports ground, with bus stops around the corner to Glenroy shopping centre and train station or Gowrie train station, location could not be more convenient.<br/>Call us today to book your private inspection.","[{'id': '1019507', 'name': 'Marco Sansoe', 'agent_id': '2a018e2c-dd28-4767-add2-b448f867bd35', 'job_title': 'Sales Executive', 'url': 'https://www.realestate.com.au/agent/marco-sansoe-1019507?cid={cid}', 'phone': '0406072953', 'email': None}]"
138273910,https://www.realestate.com.au/property-house-vic-westmeadows-138273910,Westmeadows,Vic,3049,312-314 Mickleham Road,"312-314 Mickleham Road, Westmeadows, Vic 3049",house,990000.0,4.0,2.0,3.0,,,1363.31,m²,NXONDO,Jellis Craig - Kensington,0383780500,2022-02-12T11:00:00+11:00,,"Realise the potential and be handsomely rewarded with this tightly held four bedroom, two bathroom family home set on a substantial parcel of land 1363sqm approximately with two titles and double street frontage adding to the extraordinary development and investment appeal (STCA). Whilst completely comfortable as is, the well-maintained property also offers renovation or new home site opportunities. A warm and welcoming interior presents two living zones, including family room opening to a private, undercover alfresco zone. The main living, dining room at the front of the home features an open fireplace, polished floorboards and access to a rear deck. The spotless kitchen is the heart of the home displaying stainless steel Fiori gas hob, oven, white Dishlex dishwasher and large pantry/storage. Outside, a huge yard with manicured lawns, easy driveway access and triple car garage with two workshop areas at either end also features a large steel shed currently set up as an entertainment zone with paved floors, ceiling fan, bar and barbeque areas. Complemented by main with walk-in-robe, double bedrooms/BIRS, two pristine bathrooms, laundry, second w/c, Mitsubishi split-system air conditioners, ducted heating and rainwater tanks. Opposite Willowbrook Reserve, with Gladstone Park shops, primary and secondary schools, kindergarten, walking trails, freeways and Melbourne Airport nearby.","[{'id': '1561278', 'name': 'Simon Mason', 'agent_id': None, 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/simon-mason-1561278?cid={cid}', 'phone': '0439617844', 'email': None}, {'id': '2690254', 'name': 'Carmel Morganti', 'agent_id': None, 'job_title': None, 'url': 'https://www.realestate.com.au/agent/carmel-morganti-2690254?cid={cid}', 'phone': '0438665145', 'email': None}]"
137892130,https://www.realestate.com.au/property-apartment-vic-st+kilda-137892130,St Kilda,Vic,3182,27/180 Barkly Street,"27/180 Barkly Street, St Kilda, Vic 3182",apartment,369000.0,1.0,1.0,1.0,,,-1.0,,XWPALB,RT Edgar - Albert Park,0396997222,,,"A fantastic opportunity for investors or occupiers alike is offered by this spacious 1 bedroom top floor apartment, featuring separate kitchen with loads of cupboard space, a large open lounge, queen sized bedroom with BIR’s, oversized bathroom laundry combo, with separate toilet.  Gas cooking, balcony, AC, secure entrance and secure car parking round out this opportunity <br/><br/>In the heart of St Kilda, surrounded by the restaurants, cafes, and shops on Barkly Street and Acland Street, and right opposite a Coles Local supermarket. Walking distance to the beach, St Kilda Botanical Gardens, Peanut Farm Reserve, Carlisle Street shopping strip, Albert Park Lake, Luna Park, Palais Theatre, St Kilda Primary School, trams to the city, and Balaclava Station.  Inspection is a must.","[{'id': '2730466', 'name': 'Jonathon Bird', 'agent_id': '83db852d-fc0c-4870-85ef-780c5dc2d854', 'job_title': 'Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/jonathon-bird-2730466?cid={cid}', 'phone': '0419536905', 'email': None}]"
600022034,https://www.realestate.com.au/project/overture-kew-600022034,Kew,Vic,3101,2 Barenya Court,"2 Barenya Court, Kew, Vic 3101",project-apartment,,,,,,,-1.0,,DNSPFW,"Nelson Alexander - Overture, Kew",,,,,[]
137420134,https://www.realestate.com.au/property-apartment-vic-carnegie-137420134,Carnegie,Vic,3163,104/332 Neerim Road,"104/332 Neerim Road, Carnegie, Vic 3163",apartment,559000.0,2.0,2.0,1.0,,,-1.0,,AUMJWT,Gary Peer & Associates Carnegie - CARNEGIE,0395631666,,,"Whether you're looking to enter the property market or for a future proof investment, be sure not to miss this brilliantly located, contemporary style, as new apartment defined by clean lines, quality fittings & neutral tones. Enter via secure video monitored doors & enjoy lift access to the first floor of this boutique block. Warm timber floorboards flow from the entry through to a beautifully appointed Caesarstone kitchen with glass splashbacks, soft close cabinetry, stainless steel appliances (including dishwasher) overlooking a sunny open plan living & dining zone with sliding doors leading out an enclosed undercover balcony, perfect for relaxing or entertaining. Also featuring a main bedroom with mirrored built in robes & luxe ensuite, an additional bedroom with mirrored built-in robes & balcony access serviced by a stylish central bathroom. Other features include secure basement car park & storage cage, split system heating/air conditioning & European style laundry. Ideally situated for the lifestyle you want in a brilliant location with Koornang Road's cafes, restaurants, fresh food stores, supermarkets, public transport & an array of lifestyle amenities nearby.<br/>    ","[{'id': '1980614', 'name': 'Jack Slater', 'agent_id': '0ca8ec1a-f6e0-4713-8edf-6af168b0bd5a', 'job_title': 'Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/jack-slater-1980614?cid={cid}', 'phone': '0430283724', 'email': None}, {'id': '1311797', 'name': 'Leor Samuel', 'agent_id': '52d1f0f8-6ec6-4036-a113-84ad0aad1b27', 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/leor-samuel-1311797?cid={cid}', 'phone': '0413079255', 'email': None}]"
138273902,https://www.realestate.com.au/property-unit-vic-ringwood-138273902,Ringwood,Vic,3134,5/80 Warrandyte Road,"5/80 Warrandyte Road, Ringwood, Vic 3134",unit,570000.0,2.0,1.0,2.0,,,-1.0,,XFNRIN,Noel Jones - Maroondah,0398794422,2022-02-12T12:00:00+11:00,,"Step inside and be pleasantly surprised by the size, warmth, and natural light of this immaculately presented unit.<br/><br/>A welcoming home, it features a generous living and dining room and a modern open-plan kitchen with breakfast bar. <br/><br/>Two bedrooms with built-in robes are privately positioned at the rear of the layout and share the amenities of a bright bathroom with separate toilet. The lifestyle of relaxed comfort continues with access to a courtyard on the side.<br/><br/>The benefits of a garage plus a carport, full-size laundry and a split-system air conditioner add to the appeal of this tempting first home, downsizer, or investment.<br/><br/>Serenely set at the rear of the complex, it's within walking distance of Ringwood Heights Primary School, Norwood Secondary College, Mullum Mullum Reserve and Creek, Ringwood Station, bus stops and shopping mecca Eastland, and within easy reach of Eastlink.<br/><br/>Noel Jones Real Estate has taken every precaution to ensure the information contained herein is true and accurate, however accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies, or misstatements that may occur. Prospective purchasers should make their own enquiries to verify the information contained herein. Some digital enhancement may be used in the photography of this property.","[{'id': '2844178', 'name': 'Rod Burton', 'agent_id': None, 'job_title': 'Senior Property Consultant, Licensed Estate Agent & Auctioneer', 'url': 'https://www.realestate.com.au/agent/rod-burton-2844178?cid={cid}', 'phone': '0433132499', 'email': None}, {'id': '2844182', 'name': 'Nicole Freene', 'agent_id': None, 'job_title': 'Property Consultant', 'url': 'https://www.realestate.com.au/agent/nicole-freene-2844182?cid={cid}', 'phone': '0448877387', 'email': None}]"
137719646,https://www.realestate.com.au/property-apartment-vic-hawthorn+east-137719646,Hawthorn East,Vic,3123,201/12 Albert Street,"201/12 Albert Street, Hawthorn East, Vic 3123",apartment,440000.0,1.0,1.0,1.0,,,-1.0,,XFNCAM,JA CAIN - Camberwell,0398052900,,,"Perfectly positioned with open views across treetops, this spacious residence is adorned with quality fittings and finishes while receiving optimal natural sunlight.<br/>The well-designed plan includes a wide entrance hall, main bedroom with carpets and built-in robes plus the added bonus of a separate home office, nursery or multipurpose room. Spacious bathroom has wall to ceiling tiles with European laundry creating additional convenience.<br/>Stunning modern kitchen includes Miele appliances, stone bench tops, integrated dishwasher and plenty of cupboard space and is open plan with the living and dining area which flows onto private balcony and entertaining area. Study nook provides further options.<br/><br/>Features include split system air conditioning, secure intercom entry and basement parking with storage cage. Adding further allure is the stunning roof top which includes spas, BBQ, and dining area all with amazing views.<br/><br/>A supremely convenient location within walking distance of Camberwell Junction, Burwood Road and Glenferrie Road cafes, shops and restaurants plus Victoria Road reserve, University, tram, and Auburn train station.<br/><br/>Important Notice: In line with the Victorian Government mandate and DHHS directions, open for inspection and auction attendees must check-in via QR code and provide evidence of being fully vaccinated prior to entry.","[{'id': '130141', 'name': 'Chris Cain', 'agent_id': None, 'job_title': 'Director - Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/chris-cain-130141?cid={cid}', 'phone': '0419140765', 'email': None}, {'id': '1687122', 'name': 'Brendan Cain', 'agent_id': None, 'job_title': 'Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/brendan-cain-1687122?cid={cid}', 'phone': '0400060982', 'email': None}]"
138046914,https://www.realestate.com.au/property-apartment-vic-melbourne-138046914,Melbourne,Vic,3004,1103/55 Queens Road,"1103/55 Queens Road, Melbourne, Vic 3004",apartment,725000.0,2.0,1.0,1.0,,,-1.0,,BUHALB,Buxton - Port Phillip,0396995155,,,"Absolutely spectacular in any weather and at any time of the year, this spacious two-bedroom apartment’s exhilarating views of both the CBD skyline and Albert Park Lake form the backdrop to a fabulous inner-city lifestyle where almost every amenity is available at the doorstep. <br/><br/>In exclusive The Grosvenor On Queens, expanding out across a broad northern aspect, a wall of sliding glass doors seamlessly connects generous open plan living/dining areas firstly to the stunning views and then to an undercover terrace whose exceptional setting guarantees unforgettable indoor/outdoor entertaining. <br/><br/>A fully equipped gourmet kitchen featuring Bosch appliances caters to any occasion whilst two spacious bedrooms with BIRs, one with study nook and terrace access form their own private retreats when the day is done. <br/><br/>Further highlights include full bathroom with mirrored storage and Euro laundry, ducted heating/cooling, video intercom security, basement parking and excellent resident facilities including hotel style lobby, on site building manager, resort style pool and gym. <br/><br/>Enjoy unique views of Melbourne’s Grand Prix and New Year fireworks just minutes from both Chapel and Fitzroy Streets, the beach and CBD, the Lake’s surrounding parkland, playing fields and Albert Park Golf Course, local cafes and eateries and the list goes on!","[{'id': '2885146', 'name': 'Nancy Yang', 'agent_id': None, 'job_title': 'Sales Consultant', 'url': 'https://www.realestate.com.au/agent/nancy-yang-2885146?cid={cid}', 'phone': '0404742888', 'email': None}, {'id': '617691', 'name': 'Arthur Apostoleros', 'agent_id': '45120360-402b-4b44-bf71-b3053fdd2cbb', 'job_title': 'Managing Director & Auctioneer', 'url': 'https://www.realestate.com.au/agent/arthur-apostoleros-617691?cid={cid}', 'phone': '0411515015', 'email': None}]"
138273878,https://www.realestate.com.au/property-house-vic-fraser+rise-138273878,Fraser Rise,Vic,3336,44 Orbis Avenue,"44 Orbis Avenue, Fraser Rise, Vic 3336",house,880000.0,4.0,2.0,2.0,,,425.0,m²,UBZFWD,Main Road Real Estate - Western & Northern Region,0409557788,2022-02-12T11:00:00+11:00,,"Upgrade to contemporary family living with this sensational property in Fraser Rise. Boasting four bedrooms, multiple living areas and a long list of additional extras, this home is the dream for any buyer.<br/><br/>A modern facade with low maintenance yard and established greenery provides privacy from the road while well lit and easily accessible. In a quiet, safe and family-friendly neighbourhood surrounded by other, equally well maintained, homes.<br/><br/>The front set master bedroom features a walk-in-robe and ensuite with double vanity and enough space to create a parents' retreat. Ideally placed away from the other bedrooms giving you a reprieve from any youngsters in the home.<br/><br/>Warm floorboards flow into the home, and provide comfort underfoot, passing into the first of the living areas where you're free to use as a home office,  school or formal lounge area. <br/><br/>Opening out to the open plan dining and family zone overlooked by a sophisticated kitchen featuring stone benchtops, stainless steel appliances including gas cooking and double oven. A walk-in-pantry and hidden fridge cavity keeps the modern kitchen looking fresh and clean. Take advantage of the ample bench space for preparing meals while enjoying the company of your loved ones. The nearby dining zone, under a trendy pendant feature light, makes transferring food to the table easy while the open floorplan is substantial and inviting.<br/><br/>Bathed in natural light with outdoor vistas at every angle, the lounge area opens out to the enclosed, under-roof alfresco in a sensational fusion of indoor/outdoor entertaining. Host events with ease making use of the doors out to the backyard and stay comfortable no matter what Melbourne's unpredictable weather has in store.<br/><br/>A well landscaped backyard provides you with your own oasis with established shrubbery for privacy, and additional greenery taking the grey out of traditional suburban living. <br/><br/>With an intelligent floorplan, the kids' quarters are sectioned off with three further bedrooms, all with mirrored built-in-robes and serviced by a family bathroom including tub and separate toilet. A retreat area appeals directly to families wanting their children have their own space - whether as a toddler playroom, home school zone or a teenage den, the possibilities are endless.<br/><br/>Adding to the features of this already well appointed home is a double garage with internal and backyard access, laundry room with external access, 22 solar panels, ducted vacuuming, refrigerated cooling, ducted heating and CCTV system installed keeping you safe and comfortable all year round.<br/><br/>On the cusp between Fraser Rise and Caroline Springs, this home enjoys the best of its incredible location. Only minutes away from sportsgrounds, shopping centres, local cafes and restaurants, schools and day-cares, public transport and major roads to the CBD. <br/><br/>Whether your family is grown, or just beginning, you will find many things to love about this property. Take the stress out of raising the next generation and come see your new home. <br/>    ","[{'id': '2469006', 'name': 'Anthony Orellana', 'agent_id': None, 'job_title': 'Director/Auctioneer', 'url': 'https://www.realestate.com.au/agent/anthony-orellana-2469006?cid={cid}', 'phone': '0468629408', 'email': None}, {'id': '2469010', 'name': 'Ray Mirza', 'agent_id': None, 'job_title': 'Director of Growth & Operations', 'url': 'https://www.realestate.com.au/agent/ray-mirza-2469010?cid={cid}', 'phone': '0409557788', 'email': None}]"
138273870,https://www.realestate.com.au/property-house-vic-murroon-138273870,Murroon,Vic,3243,185 Wickham Road,"185 Wickham Road, Murroon, Vic 3243",house,1500000.0,4.0,2.0,5.0,,,11.13,ha,GRMTOR,McCartney Real Estate - Torquay,0352612104,,,"The views from this property really must be seen to be fully appreciated. High on the hill yet somewhat sheltered, this productive yet manageable acreage presents a vista as far as the eye can see, and like no other! <br/>The expansive residence offers a very welcoming floor plan with a huge front of house open plan living room, dining, a central kitchen with gas and electric cooking, main bathroom, second shower, two toilets, four generous bedrooms plus a good size office. <br/>The large front deck ( with its views ) is also a great attribute of the home and offering more than enough outdoor entertaining and living space for all to enjoy.    <br/><br/>Further detail and features include : <br/>- Reverse cycle airconditioner plus freestanding wood fired heater  <br/>- Built in robes to all bedrooms with ceiling fans in the master bedroom and bedroom two<br/>- Excellent storage cupboards throughout the house including a full hallway linen press <br/>- Four water tanks holding over 100,000 litres plus an electric pump from the dam to the gardens  <br/>- Extensive, under house lock up four car garage with auto doors plus a fully lined workshop, further under house storage and a large entry, concrete apron <br/>- Plenty of on site parking plus a carport to the east of the residence <br/>- Two main paddocks, four dams, a lovely bushy gully and established gardens and grounds including established fruit trees.<br/> <br/>Beautifully set in the sought after Muroon district, this property presents a fantastic opportunity for those seeking a quiet location, productive land and ( we cannot understate this ) the most sensational of outlooks. <br/>The delights of Lorne on the Surf Coast are just 20 minutes or so away and the major regional centre of Colac is also close, at approximately 20 minutes away.","[{'id': '1922686', 'name': 'Geoff Bennett', 'agent_id': None, 'job_title': 'Estate Agent & Auctioneer', 'url': 'https://www.realestate.com.au/agent/geoff-bennett-1922686?cid={cid}', 'phone': '0458513860', 'email': None}]"
